	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Ensemble ID	Gene_symbol	N/A	Protein Name	cytosol	extracellular	membrane	mitochondrion	nucleus	secretory-pathway	Reviewed
3824	3824	3824	0	ENSG00000031003	FAM13B	0.0	Q9NYF5	0.958	0.0	0.0	0.0	0.94	0.0	Reviewed
3825	3825	3825	0	ENSG00000161791	FMNL3	0.0	Q8IVF7	0.9999712	0.8	0.96	0.0	0.0	0.96	Reviewed
3826	3826	3826	0	ENSG00000163482	STK36	0.0	Q9NRP7	0.9995200000000001	0.0	0.0	0.0	0.992	0.0	Reviewed
3827	3827	3827	0	ENSG00000244754	N4BP2L2	0.0	Q92802	0.937	0.0	0.0	0.0	0.992	0.0	Reviewed
3828	3828	3828	0	ENSG00000154027	AK5	0.0	Q9Y6K8	0.9999568000000001	0.0	0.0	0.0	0.0	0.0	Reviewed
3829	3829	3829	0	ENSG00000140320	BAHD1	0.0	Q8TBE0	0.7	0.0	0.0	0.0	0.999784	0.0	Reviewed
3830	3830	3830	0	ENSG00000165959	CLMN	0.0	Q96JQ2	0.958	0.8	0.8600000000000001	0.0	0.8	0.0	Reviewed
3831	3831	3831	0	ENSG00000213079	SCAF8	0.0	Q9UPN6	0.7	0.0	0.0	0.0	0.999244	0.0	Reviewed
3832	3832	3832	0	ENSG00000103196	CRISPLD2	0.0	Q9H0B8	0.30000000000000004	0.99118	0.8	0.0	0.96	0.9983200000000001	Reviewed
3833	3833	3833	0	ENSG00000120370	GORAB	0.0	Q5T7V8	0.9964	0.0	0.7	0.0	0.9984	0.96	Reviewed
3834	3834	3834	0	ENSG00000184445	KNTC1	0.0	P50748	0.99999424	0.0	0.96	0.0	0.9706	0.0	Reviewed
3835	3835	3835	0	ENSG00000129003	VPS13C	0.0	Q709C8	0.9996472	0.8	0.0	0.8	0.7	0.0	Reviewed
3836	3836	3836	0	ENSG00000184863	RBM33	0.0	Q96EV2	0.0	0.0	0.0	0.0	0.982	0.7	Reviewed
3837	3837	3837	0	ENSG00000104856	RELB	0.0	Q01201	0.9976	0.0	0.0	0.0	0.999856	0.0	Reviewed
3838	3838	3838	0	ENSG00000095383	TBC1D2	0.0	Q9BYX2	0.99892	0.0	0.94	0.0	0.9964	0.8	Reviewed
3839	3839	3839	0	ENSG00000090661	CERS4	0.0	Q9HA82	0.8	0.8	0.79	0.0	0.8600000000000001	0.79	Reviewed
3840	3840	3840	0	ENSG00000148219	ASTN2	0.0	O75129	0.902	0.982	0.853	0.0	0.988	0.9794200000000001	Reviewed
3841	3841	3841	0	ENSG00000120800	UTP20	0.0	O75691	0.9983799999999999	0.0	0.96	0.0	0.99928	0.0	Reviewed
3842	3842	3842	0	ENSG00000160867	FGFR4	0.0	P22455	0.0	0.8600000000000001	0.9999808000000001	0.0	0.0	0.9983200000000001	Reviewed
3843	3843	3843	0	ENSG00000142599	RERE	0.0	Q9P2R6	0.0	0.0	0.0	0.0	0.998236	0.0	Reviewed
3844	3844	3844	0	ENSG00000204941	PSG5	0.0	Q15238	0.0	0.79	0.8	0.0	0.0	0.7	Reviewed
3845	3845	3845	0	ENSG00000204941	PSG5	0.0	Q15238	0.0	0.79	0.8	0.0	0.0	0.7	Reviewed
3846	3846	3846	0	ENSG00000184307	ZDHHC23	0.30000000000000004	Q8IYP9	0.0	0.8	0.79	0.0	0.8	0.7	Reviewed
3847	3847	3847	0	ENSG00000198160	MIER1	0.0	Q8N108	0.79	0.0	0.0	0.0	0.99999136	0.7	Reviewed
3848	3848	3848	0	ENSG00000086200	IPO11	0.0	Q9UI26	0.91	0.0	0.0	0.0	0.9999568000000001	0.0	Reviewed
3849	3849	3849	0	ENSG00000162688	AGL	0.0	P35573	0.995884	0.51	0.8	0.0	0.8600000000000001	0.937	Reviewed
3850	3850	3850	0	ENSG00000162688	AGL	0.0	P35573	0.995884	0.51	0.8	0.0	0.8600000000000001	0.937	Reviewed
3851	3851	3851	0	ENSG00000164048	ZNF589	0.0	Q86UQ0	0.0	0.7	0.0	0.0	0.99928	0.0	Reviewed
3852	3852	3852	0	ENSG00000090975	PITPNM2	0.0	Q9BZ72	0.995884	0.8	0.8600000000000001	0.0	0.0	0.0	Reviewed
3853	3853	3853	0	ENSG00000164715	LMTK2	0.0	Q8IWU2	0.99608	0.8	0.9974799999999999	0.0	0.8	0.992	Reviewed
3854	3854	3854	0	ENSG00000168461	RAB31	0.0	Q13636	0.8600000000000001	0.8	0.8600000000000001	0.0	0.0	0.9972559999999999	Reviewed
3855	3855	3855	0	ENSG00000196878	LAMB3	0.0	Q13751	0.0	0.9941200000000001	0.8	0.8	0.8	0.8	Reviewed
3856	3856	3856	0	ENSG00000196878	LAMB3	0.0	Q13751	0.0	0.9941200000000001	0.8	0.8	0.8	0.8	Reviewed
3857	3857	3857	0	ENSG00000196878	LAMB3	0.0	Q13751	0.0	0.9941200000000001	0.8	0.8	0.8	0.8	Reviewed
3858	3858	3858	0	ENSG00000196878	LAMB3	0.0	Q13751	0.0	0.9941200000000001	0.8	0.8	0.8	0.8	Reviewed
3859	3859	3859	0	ENSG00000124191	TOX2	0.0	Q96NM4	0.0	0.0	0.0	0.0	0.9976	0.0	Reviewed
3860	3860	3860	0	ENSG00000100731	PCNX	0.0	Q96RV3	0.0	0.8	0.79	0.0	0.8	0.0	Reviewed
3861	3861	3861	0	ENSG00000148343	FAM73B	0.0	Q7L4E1	0.94	0.8	0.988	0.30000000000000004	0.7	0.0	Reviewed
3862	3862	3862	0	ENSG00000168913	ENHO	0.0	Q6UWT2	0.0	0.79	0.8600000000000001	0.0	0.0	0.0	Reviewed
3863	3863	3863	0	ENSG00000072736	NFATC3	0.0	Q12968	0.9984	0.0	0.0	0.0	0.99928	0.0	Reviewed
3864	3864	3864	0	ENSG00000204956	PCDHGA2	0.0	Q9Y5H4	0.96	0.94	0.9946	0.0	0.8	0.0	Reviewed
3865	3865	3865	0	ENSG00000010318	PHF7	0.0	Q9BWX1	0.8	0.0	0.8	0.0	0.9994959999999999	0.96	Reviewed
3866	3866	3866	0	ENSG00000124257	NEURL2	0.0	Q9BR09	0.9916	0.0	0.0	0.0	0.7	0.0	Reviewed
3867	3867	3867	0	ENSG00000135503	ACVR1B	0.0	P36896	0.96	0.8	0.99998656	0.0	0.0	0.0	Reviewed
3868	3868	3868	0	ENSG00000184939	ZFP90	0.0	Q8TF47	0.96	0.0	0.8	0.0	0.79	0.0	Reviewed
3869	3869	3869	0	ENSG00000125257	ABCC4	0.0	O15439	0.8	0.8	0.999856	0.0	0.0	0.8	Reviewed
3870	3870	3870	0	ENSG00000178694	NSUN3	0.0	Q9H649	0.7	0.0	0.0	0.988	0.9964	0.0	Reviewed
3871	3871	3871	0	ENSG00000178694	NSUN3	0.0	Q9H649	0.7	0.0	0.0	0.988	0.9964	0.0	Reviewed
3872	3872	3872	0	ENSG00000181135	ZNF707	0.0	Q96C28	0.0	0.0	0.0	0.0	0.9874	0.0	Reviewed
3873	3873	3873	0	ENSG00000091157	WDR7	0.0	Q9Y4E6	0.982	0.0	0.0	0.0	0.94	0.30000000000000004	Reviewed
3874	3874	3874	0	ENSG00000104219	ZDHHC2	0.0	Q9UIJ5	0.0	0.8	0.853	0.0	0.0	0.9916	Reviewed
3875	3875	3875	0	ENSG00000205560	CPT1B	0.0	Q92523	0.7	0.8	0.8600000000000001	0.9941200000000001	0.0	0.0	Reviewed
3876	3876	3876	0	ENSG00000203907	DDX43	0.0	A6NGQ2	0.30000000000000004	0.0	0.0	0.0	0.8	0.7	Reviewed
3877	3877	3877	0	ENSG00000140443	IGF1R	0.0	P08069	0.8600000000000001	0.8	0.99997984	0.0	0.0	0.0	Reviewed
3878	3878	3878	0	ENSG00000153993	SEMA3D	0.0	O95025	0.7	0.91	0.988	0.0	0.0	0.8	Reviewed
3879	3879	3879	0	ENSG00000165209	STRBP	0.0	Q96SI9	0.9706	0.0	0.0	0.0	0.9964	0.0	Reviewed
3880	3880	3880	0	ENSG00000130559	CAMSAP1	0.0	Q5T5Y3	0.9916	0.0	0.0	0.0	0.7	0.0	Reviewed
3881	3881	3881	0	ENSG00000126870	WDR60	0.0	Q8WVS4	0.999936	0.30000000000000004	0.972	0.0	0.91	0.0	Reviewed
3882	3882	3882	0	ENSG00000104892	KLC3	0.0	Q6P597	0.9987652	0.0	0.657	0.0	0.8	0.0	Reviewed
3883	3883	3883	0	ENSG00000172878	METAP1D	0.0	Q6UB28	0.96	0.0	0.0	0.94	0.7	0.0	Reviewed
3884	3884	3884	0	ENSG00000156711	MAPK13	0.0	O15264	0.9962200000000001	0.0	0.0	0.0	0.988	0.0	Reviewed
3885	3885	3885	0	ENSG00000136643	RPS6KC1	0.0	Q96S38	0.9995200000000001	0.8	0.8600000000000001	0.7	0.982	0.992	Reviewed
3886	3886	3886	0	ENSG00000136643	RPS6KC1	0.0	Q96S38	0.9995200000000001	0.8	0.8600000000000001	0.7	0.982	0.992	Reviewed
3887	3887	3887	0	ENSG00000157613	CREB3L1	0.0	Q96BA8	0.94	0.8	0.972	0.0	0.9946	0.8600000000000001	Reviewed
3888	3888	3888	0	ENSG00000153029	MR1	0.0	Q95460	0.7	0.958	0.9988239999999999	0.0	0.0	0.958	Reviewed
3889	3889	3889	0	ENSG00000064703	DDX20	0.0	Q9UHI6	0.99996864	0.8	0.30000000000000004	0.0	0.99975304	0.0	Reviewed
3890	3890	3890	0	ENSG00000150054	MPP7	0.0	Q5T2T1	0.91	0.8	0.9996799999999999	0.0	0.94	0.0	Reviewed
3891	3891	3891	0	ENSG00000171903	CYP4F11	0.0	Q9HBI6	0.30000000000000004	0.8	0.30000000000000004	0.0	0.0	0.937	Reviewed
3892	3892	3892	0	ENSG00000171903	CYP4F11	0.0	Q9HBI6	0.30000000000000004	0.8	0.30000000000000004	0.0	0.0	0.937	Reviewed
3893	3893	3893	0	ENSG00000157741	UBN2	0.0	Q6ZU65	0.0	0.30000000000000004	0.8	0.0	0.9964	0.0	Reviewed
3894	3894	3894	0	ENSG00000138316	ADAMTS14	0.0	Q8WXS8	0.30000000000000004	0.9874	0.8	0.0	0.0	0.7	Reviewed
3895	3895	3895	0	ENSG00000152404	CWF19L2	0.0	Q2TBE0	0.8	0.0	0.0	0.0	0.9946	0.0	Reviewed
3896	3896	3896	0	ENSG00000187372	PCDHB13	0.0	Q9Y5F0	0.0	0.94	0.9874	0.0	0.0	0.0	Reviewed
3897	3897	3897	0	ENSG00000166716	ZNF592	0.0	Q92610	0.0	0.0	0.0	0.0	0.9974799999999999	0.0	Reviewed
3898	3898	3898	0	ENSG00000099308	MAST3	0.0	O60307	0.91	0.0	0.0	0.0	0.9946	0.0	Reviewed
3899	3899	3899	0	ENSG00000073614	KDM5A	0.0	P29375	0.8	0.0	0.0	0.0	0.9999851823999999	0.0	Reviewed
3900	3900	3900	0	ENSG00000163697	APBB2	0.0	Q92870	0.91	0.8	0.9811	0.8	0.982	0.0	Reviewed
3901	3901	3901	0	ENSG00000173801	JUP	0.0	P14923	0.9999995643625601	0.972	0.9999999966808576	0.0	0.96	0.0	Reviewed
3902	3902	3902	0	ENSG00000101745	ANKRD12	0.0	Q6UB98	0.988	0.0	0.0	0.0	0.99892	0.0	Reviewed
3903	3903	3903	0	ENSG00000101745	ANKRD12	0.0	Q6UB98	0.988	0.0	0.0	0.0	0.99892	0.0	Reviewed
3904	3904	3904	0	ENSG00000111846	GCNT2	0.30000000000000004	Q8N0V5	0.0	0.8	0.902	0.0	0.0	0.9998488000000001	Reviewed
3905	3905	3905	0	ENSG00000120685	PROSER1	0.0	Q86XN7	0.94	0.7	0.7	0.0	0.8	0.0	Reviewed
3906	3906	3906	0	ENSG00000089060	SLC24A6	0.0	Q6J4K2	0.7	0.8	0.98677	0.972	0.0	0.0	Reviewed
3907	3907	3907	0	ENSG00000066933	MYO9A	0.0	B2RTY4	0.99118	0.8	0.8600000000000001	0.0	0.7	0.0	Reviewed
3908	3908	3908	0	ENSG00000144655	CSRNP1	0.0	Q96S65	0.94	0.0	0.0	0.0	0.9946	0.0	Reviewed
3909	3909	3909	0	ENSG00000165240	ATP7A	0.0	Q04656	0.9941200000000001	0.8	0.9999822114712	0.0	0.30000000000000004	0.99989024	Reviewed
3910	3910	3910	0	ENSG00000184635	ZNF93	0.0	P35789	0.0	0.0	0.0	0.0	0.9916	0.0	Reviewed
3911	3911	3911	0	ENSG00000182541	LIMK2	0.0	P53671	0.9916	0.0	0.0	0.0	0.9974799999999999	0.8600000000000001	Reviewed
3912	3912	3912	0	ENSG00000163214	DHX57	0.0	Q6P158	0.9976	0.0	0.0	0.7	0.982	0.0	Reviewed
3913	3913	3913	0	ENSG00000135597	REPS1	0.0	Q96D71	0.9994959999999999	0.8	0.96	0.0	0.0	0.0	Reviewed
3914	3914	3914	0	ENSG00000165632	TAF3	0.0	Q5VWG9	0.0	0.0	0.0	0.0	0.99999616	0.0	Reviewed
3915	3915	3915	0	ENSG00000165632	TAF3	0.0	Q5VWG9	0.0	0.0	0.0	0.0	0.99999616	0.0	Reviewed
3916	3916	3916	0	ENSG00000104064	GABPB1	0.0	Q06547	0.7	0.0	0.0	0.0	0.9995200000000001	0.0	Reviewed
3917	3917	3917	0	ENSG00000140691	ARMC5	0.0	Q96C12	0.9976	0.0	0.96	0.0	0.988	0.0	Reviewed
3918	3918	3918	0	ENSG00000115970	THADA	0.0	Q6YHU6	0.8	0.0	0.0	0.0	0.7	0.0	Reviewed
3919	3919	3919	0	ENSG00000198799	LRIG2	0.0	O94898	0.902	0.94	0.9794200000000001	0.0	0.8	0.8	Reviewed
3920	3920	3920	0	ENSG00000173064	C12orf51	0.0	Q9Y4D8	0.982	0.8	0.30000000000000004	0.0	0.8	0.7	Reviewed
3921	3921	3921	0	ENSG00000147316	MCPH1	0.0	Q8NEM0	0.51	0.0	0.0	0.0	0.8971	0.0	Reviewed
3922	3922	3922	0	ENSG00000162378	ZYG11B	0.0	Q9C0D3	0.94	0.0	0.0	0.0	0.7	0.8	Reviewed
3923	3923	3923	0	ENSG00000188315	C3orf62	0.0	Q6ZUJ4	0.0	0.0	0.0	0.0	0.94	0.0	Reviewed
3924	3924	3924	0	ENSG00000127329	PTPRB	0.0	P23467	0.94	0.8	0.9997648000000001	0.0	0.0	0.30000000000000004	Reviewed
3925	3925	3925	0	ENSG00000127329	PTPRB	0.0	P23467	0.94	0.8	0.9997648000000001	0.0	0.0	0.30000000000000004	Reviewed
3926	3926	3926	0	ENSG00000010219	DYRK4	0.0	Q9NR20	0.9916	0.0	0.0	0.0	0.79	0.0	Reviewed
3927	3927	3927	0	ENSG00000135837	CEP350	0.0	Q5VT06	0.999664	0.8	0.51	0.0	0.958	0.7	Reviewed
3928	3928	3928	0	ENSG00000135837	CEP350	0.0	Q5VT06	0.999664	0.8	0.51	0.0	0.958	0.7	Reviewed
3929	3929	3929	0	ENSG00000165124	SVEP1	0.0	Q4LDE5	0.79	0.9974799999999999	0.8600000000000001	0.0	0.0	0.7	Reviewed
3930	3930	3930	0	ENSG00000165124	SVEP1	0.0	Q4LDE5	0.79	0.9974799999999999	0.8600000000000001	0.0	0.0	0.7	Reviewed
3931	3931	3931	0	ENSG00000118412	CASP8AP2	0.0	A0A087WTW5	0.0	0.0	0.0	0.0	0.96	0.0	Unreviewed
3932	3932	3932	0	ENSG00000118412	CASP8AP2	0.0	A0A096LP21	0.0	0.0	0.0	0.0	0.96	0.0	Unreviewed
3933	3933	3933	0	ENSG00000152784	PRDM8	0.0	Q9NQV8	0.0	0.0	0.0	0.0	0.9964	0.0	Reviewed
3934	3934	3934	0	ENSG00000145246	ATP10D	0.0	Q9P241	0.0	0.8	0.9974799999999999	0.0	0.96	0.8600000000000001	Reviewed
3935	3935	3935	0	ENSG00000135912	TTLL4	0.0	Q14679	0.902	0.0	0.30000000000000004	0.8	0.7	0.0	Reviewed
3936	3936	3936	0	ENSG00000075651	PLD1	0.0	Q13393	0.9559	0.8	0.9804	0.0	0.8	0.9999953900799998	Reviewed
3937	3937	3937	0	ENSG00000107771	FAM190B	0.0	Q9H7U1	0.8600000000000001	0.7	0.0	0.0	0.982	0.0	Reviewed
3938	3938	3938	0	ENSG00000118961	C2orf43	0.0	Q9H6V9	0.79	0.0	0.7	0.0	0.30000000000000004	0.30000000000000004	Reviewed
3939	3939	3939	0	ENSG00000142632	ARHGEF19	0.0	Q8IW93	0.79	0.0	0.0	0.0	0.94	0.0	Reviewed
3940	3940	3940	0	ENSG00000075391	RASAL2	0.0	Q9UJF2	0.9811	0.0	0.9964	0.0	0.7	0.0	Reviewed
3941	3941	3941	0	ENSG00000198589	LRBA	0.0	P50851	0.958	0.8	0.9691299999999999	0.0	0.0	0.902	Reviewed
3942	3942	3942	0	ENSG00000010818	HIVEP2	0.0	P31629	0.0	0.0	0.0	0.0	0.9999568000000001	0.0	Reviewed
3943	3943	3943	0	ENSG00000114166	KAT2B	0.0	Q92831	0.9314	0.0	0.0	0.0	0.9999901216	0.0	Reviewed
3944	3944	3944	0	ENSG00000049883	PTCD2	0.0	Q8WV60	0.0	0.0	0.0	0.94	0.7	0.0	Reviewed
3945	3945	3945	0	ENSG00000095951	HIVEP1	0.0	P15822	0.0	0.0	0.0	0.96	0.999998272	0.0	Reviewed
3946	3946	3946	0	ENSG00000095951	HIVEP1	0.0	P15822	0.0	0.0	0.0	0.96	0.999998272	0.0	Reviewed
3947	3947	3947	0	ENSG00000163462	TRIM46	0.0	Q7Z4K8	0.9916	0.0	0.79	0.0	0.7	0.0	Reviewed
3948	3948	3948	0	ENSG00000140836	ZFHX3	0.0	Q15911	0.8	0.0	0.0	0.0	0.99992944	0.0	Reviewed
3949	3949	3949	0	ENSG00000204956	PCDHGA3	0.0	Q9Y5H4	0.96	0.94	0.9946	0.0	0.8	0.0	Reviewed
3950	3950	3950	0	ENSG00000204956	PCDHGA3	0.0	Q9Y5H4	0.96	0.94	0.9946	0.0	0.8	0.0	Reviewed
3951	3951	3951	0	ENSG00000142731	PLK4	0.7	O00444	0.9999328000000002	0.0	0.0	0.0	0.937	0.0	Reviewed
3952	3952	3952	0	ENSG00000151876	FBXO4	0.0	Q9UKT5	0.9998992	0.0	0.0	0.0	0.94	0.0	Reviewed
3953	3953	3953	0	ENSG00000145147	SLIT2	0.0	O94813	0.8600000000000001	0.9983200000000001	0.902	0.0	0.0	0.8	Reviewed
3954	3954	3954	0	ENSG00000145147	SLIT2	0.0	O94813	0.8600000000000001	0.9983200000000001	0.902	0.0	0.0	0.8	Reviewed
3955	3955	3955	0	ENSG00000145147	SLIT2	0.0	O94813	0.8600000000000001	0.9983200000000001	0.902	0.0	0.0	0.8	Reviewed
3956	3956	3956	0	ENSG00000120334	CENPL	0.0	Q8N0S6	0.79	0.0	0.0	0.0	0.9559	0.0	Reviewed
3957	3957	3957	0	ENSG00000101846	STS	0.0	P08842	0.51	0.8	0.9862799999999999	0.0	0.0	0.99798316	Reviewed
3958	3958	3958	0	ENSG00000135749	PCNXL2	0.30000000000000004	A6NKB5	0.7	0.8	0.79	0.0	0.0	0.8	Reviewed
3959	3959	3959	0	ENSG00000182621	PLCB1	0.0	Q9NQ66	0.9706	0.8	0.8600000000000001	0.0	0.9994708000000001	0.0	Reviewed
3960	3960	3960	0	ENSG00000082512	TRAF5	0.0	O00463	0.999856	0.0	0.91	0.0	0.0	0.0	Reviewed
3961	3961	3961	0	ENSG00000162458	FBLIM1	0.0	Q8WUP2	0.99118	0.0	0.9984	0.0	0.96	0.0	Reviewed
3962	3962	3962	0	ENSG00000162458	FBLIM1	0.0	Q8WUP2	0.99118	0.0	0.9984	0.0	0.96	0.0	Reviewed
3963	3963	3963	0	ENSG00000119397	CNTRL	0.0	Q7Z7A1	0.9999712	0.8	0.51	0.0	0.94	0.0	Reviewed
3964	3964	3964	0	ENSG00000119397	CNTRL	0.0	Q7Z7A1	0.9999712	0.8	0.51	0.0	0.94	0.0	Reviewed
3965	3965	3965	0	ENSG00000130052	STARD8	0.0	Q92502	0.79	0.0	0.30000000000000004	0.0	0.7	0.0	Reviewed
3966	3966	3966	0	ENSG00000144810	COL8A1	0.0	P27658	0.8	0.9706	0.8	0.0	0.0	0.79	Reviewed
3967	3967	3967	0	ENSG00000112624	KIAA0240	0.0	Q6AI39	0.7	0.7	0.0	0.0	0.8	0.0	Reviewed
3968	3968	3968	0	ENSG00000179454	FAM179B	0.0	Q9NXS3	0.9946	0.0	0.0	0.0	0.0	0.0	Reviewed
3969	3969	3969	0	ENSG00000022976	ZNF839	0.0	A8K0R7	0.7	0.0	0.8	0.0	0.94	0.0	Reviewed
3970	3970	3970	0	ENSG00000183023	SLC8A1	0.0	P32418	0.79	0.8	0.999999618976	0.30000000000000004	0.96	0.0	Reviewed
3971	3971	3971	0	ENSG00000178401	DNAJC22	0.0	Q8N4W6	0.94	0.8	0.79	0.0	0.0	0.7	Reviewed
3972	3972	3972	0	ENSG00000144589	STK11IP	0.0	Q8N1F8	0.9916	0.30000000000000004	0.94	0.0	0.0	0.30000000000000004	Reviewed
3973	3973	3973	0	ENSG00000072422	RHOBTB1	0.0	O94844	0.958	0.0	0.30000000000000004	0.0	0.8	0.0	Reviewed
3974	3974	3974	0	ENSG00000138735	PDE5A	0.30000000000000004	O76074	0.9974799999999999	0.0	0.0	0.0	0.0	0.0	Reviewed
3975	3975	3975	0	ENSG00000135480	KRT7	0.0	P08729	0.99913564	0.0	0.0	0.0	0.30000000000000004	0.0	Reviewed
3976	3976	3976	0	ENSG00000135480	KRT7	0.0	P08729	0.99913564	0.0	0.0	0.0	0.30000000000000004	0.0	Reviewed
3977	3977	3977	0	ENSG00000075240	GRAMD4	0.0	Q6IC98	0.7	0.8	0.79	0.8600000000000001	0.7	0.0	Reviewed
3978	3978	3978	0	ENSG00000080345	RIF1	0.0	Q5UIP0	0.972	0.0	0.958	0.0	0.9999977411391999	0.0	Reviewed
3979	3979	3979	0	ENSG00000105767	CADM4	0.0	Q8NFZ8	0.0	0.94	0.973	0.0	0.96	0.0	Reviewed
3980	3980	3980	0	ENSG00000189079	ARID2	0.0	Q68CP9	0.0	0.7	0.96	0.0	0.9976	0.0	Reviewed
3981	3981	3981	0	ENSG00000198324	FAM109A	0.0	Q8N4B1	0.937	0.7	0.0	0.0	0.7	0.9984	Reviewed
3982	3982	3982	0	ENSG00000103888	KIAA1199	0.0	Q8WUJ3	0.8600000000000001	0.8600000000000001	0.96	0.0	0.30000000000000004	0.9916	Reviewed
3983	3983	3983	0	ENSG00000100629	CEP128	0.0	Q6ZU80	0.999856	0.0	0.0	0.0	0.7	0.0	Reviewed
3984	3984	3984	0	ENSG00000125247	TMTC4	0.0	Q5T4D3	0.94	0.8	0.79	0.0	0.7	0.0	Reviewed
3985	3985	3985	0	ENSG00000040199	PHLPP2	0.0	Q6ZVD8	0.9994959999999999	0.8	0.91	0.0	0.30000000000000004	0.0	Reviewed
3986	3986	3986	0	ENSG00000130023	C6orf70	0.0	Q5T6L9	0.8	0.8	0.79	0.0	0.0	0.30000000000000004	Reviewed
3987	3987	3987	0	ENSG00000115457	IGFBP2	0.0	P18065	0.30000000000000004	0.99892	0.8600000000000001	0.0	0.0	0.958	Reviewed
3988	3988	3988	0	ENSG00000008083	JARID2	0.0	Q92833	0.0	0.0	0.0	0.96	0.99996976	0.0	Reviewed
3989	3989	3989	0	ENSG00000165626	BEND7	0.0	Q8N7W2	0.8600000000000001	0.0	0.0	0.0	0.988	0.0	Reviewed
3990	3990	3990	0	ENSG00000157764	BRAF	0.0	P15056	0.9999712	0.8	0.7	0.0	0.79	0.0	Reviewed
3991	3991	3991	0	ENSG00000184445	KNTC1	0.0	P50748	0.99999424	0.0	0.96	0.0	0.9706	0.0	Reviewed
3992	3992	3992	0	ENSG00000075407	ZNF37A	0.0	P17032	0.8	0.0	0.0	0.0	0.9976	0.0	Reviewed
3993	3993	3993	0	ENSG00000167595	PROSER3	0.0	Q2NL68	0.91	0.0	0.0	0.0	0.7	0.8	Reviewed
3994	3994	3994	0	ENSG00000100490	CDKL1	0.0	Q00532	0.9994708000000001	0.0	0.7	0.0	0.9964	0.0	Reviewed
3995	3995	3995	0	ENSG00000223547	ZNF844	0.0	Q08AG5	0.0	0.0	0.0	0.0	0.79	0.0	Reviewed
3996	3996	3996	0	ENSG00000196369	SRGAP2B	0.0	P0DMP2	0.7	0.0	0.0	0.0	0.0	0.0	Reviewed
3997	3997	3997	0	ENSG00000160539	PPAPDC3	0.0	Q8NBV4	0.8	0.8	0.8600000000000001	0.0	0.8600000000000001	0.30000000000000004	Reviewed
3998	3998	3998	0	ENSG00000111886	GABRR2	0.0	P28476	0.0	0.8	0.99798316	0.0	0.0	0.0	Reviewed
3999	3999	3999	0	ENSG00000107185	RGP1	0.0	Q92546	0.992	0.8	0.992	0.0	0.94	0.958	Reviewed
4000	4000	4000	0	ENSG00000140497	SCAMP2	0.0	O15127	0.972	0.8	0.988	0.0	0.0	0.9988799999999999	Reviewed
4001	4001	4001	0	ENSG00000095015	MAP3K1	0.0	Q13233	0.9874	0.0	0.0	0.0	0.0	0.0	Reviewed
4002	4002	4002	0	ENSG00000100393	EP300	0.0	Q09472	0.8	0.0	0.0	0.0	0.99999555472	0.0	Reviewed
4003	4003	4003	0	ENSG00000165804	ZNF219	0.0	Q9P2Y4	0.0	0.0	0.30000000000000004	0.0	0.999856	0.0	Reviewed
4004	4004	4004	0	ENSG00000120896	SORBS3	0.0	O60504	0.853	0.0	0.972	0.0	0.958	0.0	Reviewed
4005	4005	4005	0	ENSG00000112763	BTN2A1	0.0	Q7KYR7	0.0	0.94	0.9941200000000001	0.0	0.0	0.7	Reviewed
4006	4006	4006	0	ENSG00000155495	MAGEC1	0.0	O60732	0.982	0.0	0.0	0.0	0.94	0.0	Reviewed
4007	4007	4007	0	ENSG00000155495	MAGEC1	0.0	O60732	0.982	0.0	0.0	0.0	0.94	0.0	Reviewed
4008	4008	4008	0	ENSG00000100599	RIN3	0.0	Q8TB24	0.9811	0.0	0.0	0.0	0.0	0.96	Reviewed
4009	4009	4009	0	ENSG00000082458	DLG3	0.0	Q92796	0.9559	0.30000000000000004	0.9997277266	0.7	0.96	0.0	Reviewed
4010	4010	4010	0	ENSG00000144711	IQSEC1	0.0	Q6DN90	0.9994959999999999	0.8	0.30000000000000004	0.0	0.992	0.0	Reviewed
4011	4011	4011	0	ENSG00000166987	MBD6	0.0	Q96DN6	0.7	0.0	0.0	0.0	0.9999040000000001	0.0	Reviewed
4012	4012	4012	0	ENSG00000173482	PTPRM	0.0	P28827	0.96	0.94	0.99998656	0.0	0.0	0.0	Reviewed
4013	4013	4013	0	ENSG00000173482	PTPRM	0.0	P28827	0.96	0.94	0.99998656	0.0	0.0	0.0	Reviewed
4014	4014	4014	0	ENSG00000169519	METTL15	0.0	A6NJ78	0.8	0.0	0.8	0.7	0.0	0.94	Reviewed
4015	4015	4015	0	ENSG00000144580	RQCD1	0.0	Q92600	0.9874	0.8	0.30000000000000004	0.0	0.958	0.0	Reviewed
4016	4016	4016	0	ENSG00000157764	BRAF	0.0	P15056	0.9999712	0.8	0.7	0.0	0.79	0.0	Reviewed
4017	4017	4017	0	ENSG00000163618	CADPS	0.0	Q9ULU8	0.9974799999999999	0.8	0.79	0.0	0.7	0.30000000000000004	Reviewed
4018	4018	4018	0	ENSG00000151503	NCAPD3	0.0	P42695	0.0	0.8	0.30000000000000004	0.0	0.9995200000000001	0.7	Reviewed
4019	4019	4019	0	ENSG00000169085	C8orf46	0.0	Q8TAG6	0.0	0.0	0.7	0.0	0.982	0.0	Reviewed
4020	4020	4020	0	ENSG00000158636	C11orf30	0.0	Q7Z589	0.0	0.0	0.0	0.0	0.99928	0.0	Reviewed
